i_event,id_x,id_y,id_z,v_x,v_y,v_z
131265,490.0,139.71428571428572,0,-12.75,-38.32142857142857,1
131266,699.6153846153846,106.61538461538461,0,39.65384615384616,-46.59615384615385,1
131267,699.6153846153846,106.61538461538461,0,39.65384615384616,-46.59615384615385,1
131276,493.5,271.5,1,0.625,-2.625,1
131277,493.5,271.5,1,0.6428571428571672,-2.642857142857167,1
131279,553.125,310.125,0,3.03125,4.28125,1
131317,517.0,264.8,2,4.399999999999977,0.5,1
131318,516.875,264.625,2,4.208333333333371,0.5138888888889142,1
131330,334.5,417.5,1,-24.0,24.0,1
131331,439.6363636363636,303.90909090909093,2,-16.132867132867148,16.67832167832171,1
131332,499.6666666666667,239.0,2,0.6666666666666856,-1.0,1
131342,530.0,260.5,2,-22.076923076923094,-43.88461538461536,1
131343,529.0,260.5,2,-18.75,-35.5,1
131347,548.1111111111111,339.3333333333333,2,3.020202020201964,0.9696969696969404,1
131352,365.0,497.5,0,-44.0,51.125,1
131362,510.6363636363636,358.72727272727275,2,25.511363636363626,4.852272727272748,1
131363,510.6363636363636,358.72727272727275,2,25.511363636363626,4.852272727272748,1
131376,492.875,274.125,0,-12.03125,-4.71875,1
131377,492.85714285714283,274.14285714285717,0,-12.035714285714292,-4.714285714285708,1
131412,496.3181818181818,323.22727272727275,2,-2.181818181818187,11.727272727272748,1
131413,496.0,324.4,2,-2.5,12.899999999999977,1
131417,512.6,264.3,1,3.400000000000034,0.8000000000000114,1
131418,512.6666666666666,264.1111111111111,1,3.4444444444444002,0.6666666666666288,1
131422,527.3636363636364,270.54545454545456,2,-0.636363636363626,1.8311688311688386,1
131423,527.4,270.6,2,-0.4888888888889369,1.9333333333333371,1
131424,561.0,359.5,2,-1.8888888888889142,8.166666666666686,1
131425,561.0,358.0,2,-2.25,7.0,1
131430,358.5,393.5,0,-45.625,25.125,1
131431,455.7692307692308,287.2307692307692,1,-44.04895104895104,47.41258741258741,1
131432,499.0,240.0,1,-0.8000000000000114,0.19999999999998863,1
131435,551.3846153846154,64.38461538461539,2,3.3846153846153584,-32.41538461538461,1
131442,552.0769230769231,304.38461538461536,1,22.576923076923094,45.38461538461536,1
131443,547.75,296.0,1,1.6875,0.75,1
131447,545.0909090909091,338.3636363636364,1,3.3766233766234564,0.36363636363637397,1
131448,544.8333333333334,337.8333333333333,1,0.9583333333333428,11.208333333333329,1
131462,485.125,353.875,1,1.034090909090935,5.238636363636374,1
131463,485.125,353.875,1,1.034090909090935,5.238636363636374,1
131512,498.5,311.5,1,-2.0,10.0,1
131513,498.5,311.5,1,-1.5,10.25,1
131517,509.2,263.5,0,-7.950000000000003,-7.375,1
131518,509.22222222222223,263.44444444444446,0,-7.944444444444443,-7.388888888888886,1
131522,528.0,268.7142857142857,1,-5.0,-30.714285714285722,1
131523,527.8888888888889,268.6666666666667,1,145.97584541062804,61.05797101449278,1
131524,562.8888888888889,351.3333333333333,1,145.16666666666669,101.27777777777777,1
131525,563.25,351.0,1,5.5625,14.5,1
131531,499.8181818181818,239.8181818181818,0,-289.1818181818182,-236.1818181818182,1
131532,499.8,239.8,0,-10.299999999999997,-13.299999999999997,1
131535,548.0,96.8,1,-8.941176470588289,-138.61176470588236,1
131542,529.5,259.0,0,-2.875,-8.5,1
131547,541.7142857142857,338.0,0,0.1785714285714164,11.25,1
131562,484.09090909090907,348.6363636363636,0,-14.227272727272734,13.909090909090907,1
131563,484.09090909090907,348.6363636363636,0,-14.227272727272734,13.909090909090907,1
131564,286.0,317.0,2,-30.363636363636374,-5.454545454545439,1
131565,286.0,316.85714285714283,2,-30.22222222222223,-5.69841269841271,1
131577,394.5,380.0,2,-30.214285714285722,53.0,1
131578,394.5,380.0,2,41.11538461538464,180.46153846153845,1
131597,565.3846153846154,337.38461538461536,2,4.184615384615313,3.8846153846153584,1
131598,565.4,337.4,2,4.149999999999977,3.8999999999999773,1
131606,441.0,21.285714285714285,0,-25.0,-67.92857142857143,1
131607,441.0,21.2,0,-25.0,-67.95,1
131612,500.5,301.5,0,-10.125,2.125,1
131613,500.0,301.25,0,-10.25,2.0625,1
131622,533.0,299.42857142857144,2,0.9090909090908781,-22.93506493506493,1
131623,381.9130434782609,207.6086956521739,2,-150.17786561264825,-114.75494071146247,1
131624,417.72222222222223,250.05555555555554,0,-30.819444444444443,-10.736111111111114,1
131630,789.0,476.0,1,38.875,31.125,1
131631,789.0,476.0,1,39.0,31.25,1
131634,571.125,387.125,2,2.125,15.925000000000011,1
131635,556.9411764705883,235.41176470588235,2,-12.058823529411711,-135.81045751633988,1
131650,547.2,280.5,2,101.05714285714288,-125.54761904761904,1
131651,547.25,280.5,2,5.535714285714334,0.3571428571428328,1
131664,316.3636363636364,322.45454545454544,1,-29.936363636363637,-2.8454545454545723,1
131665,316.22222222222223,322.55555555555554,1,-29.577777777777783,-2.6444444444444457,1
131666,140.58823529411765,27.11764705882353,1,-58.593582887700535,-49.700534759358284,1
131667,140.8,26.8,1,-100.05,-66.55,1
131670,621.4545454545455,274.6363636363636,2,8.00454545454545,-1.7136363636363967,1
131677,424.7142857142857,327.0,1,-29.785714285714278,55.5,1
131678,353.38461538461536,199.53846153846155,2,3.5664335664335454,67.53846153846155,1
131685,530.5,325.5,2,4.5,2.7857142857142776,1
131697,561.2,333.5,1,4.866666666666674,3.388888888888914,1
131698,561.25,333.5,1,5.25,3.1666666666666856,1
131701,47.0,130.5,2,-30.400000000000006,-36.69999999999999,1
131702,47.0,130.5,2,-30.400000000000006,-36.69999999999999,1
131720,480.125,311.125,2,0.7132352941176237,-0.9926470588235361,1
131722,532.0909090909091,322.3636363636364,1,2.979797979798036,1.0303030303030596,1
131723,532.0909090909091,322.3636363636364,1,2.979797979798036,1.0303030303030596,1
131730,750.125,444.875,0,-48.375,-65.32499999999999,1
131731,750.0,444.75,0,52.25,37.9375,1
131734,569.0,371.2,1,2.7999999999999545,14.699999999999989,1
131735,569.0,371.22222222222223,1,2.8571428571428896,14.936507936507951,1
131746,554.125,241.125,2,3.3250000000000455,-0.375,1
131750,446.14285714285717,406.04761904761904,1,-6.0745341614906465,5.0910973084885995,1
131751,541.7142857142857,280.14285714285717,1,5.714285714285666,-0.19047619047614717,1
131760,541.0,291.5,2,3.3125,1.4375,1
131761,541.0,291.7142857142857,2,3.3125,1.6517857142857224,1
131764,346.3,325.3,0,-48.675,8.075000000000003,1
131765,345.8,325.2,0,-48.8,8.049999999999997,1
131766,199.1818181818182,76.81818181818181,0,-85.45454545454545,-54.04545454545455,1
131770,613.45,276.35,1,4.9166666666667425,-3.783333333333303,1
131773,558.0,26.0,2,15.35714285714289,-226.71428571428572,1
131774,558.0,26.0,2,15.35714285714289,-226.71428571428572,1
131777,454.5,271.5,0,-21.625,-5.375,1
131778,349.8181818181818,132.0,1,38.31818181818181,81.0,1
131785,526.0,322.7142857142857,1,4.090909090909122,2.0779220779220964,1
131797,556.3333333333334,330.1111111111111,0,3.833333333333343,9.277777777777771,1
131798,556.0,330.3333333333333,0,3.75,9.333333333333329,1
131801,77.4,167.2,1,-437.1625,-223.425,1
131802,77.4,167.2,1,-402.52857142857147,-206.87142857142857,1
131812,636.5,257.5,2,10.5,0.5,1
131820,479.4117647058824,312.11764705882354,1,2.1260504201680988,-0.8823529411764639,1
131822,529.1111111111111,321.3333333333333,0,-2.9722222222222285,7.083333333333329,1
131823,529.1111111111111,321.3333333333333,0,-2.9722222222222285,7.083333333333329,1
131830,798.5,510.2,2,28.700000000000045,37.69999999999999,1
131834,566.2,356.5,0,6.300000000000011,15.875,1
131835,566.1428571428571,356.2857142857143,0,6.285714285714278,15.82142857142857,1
131846,550.8,241.5,1,2.7999999999999545,-1.0,1
131850,452.2173913043478,400.95652173913044,0,-22.195652173913047,26.98913043478261,1
131851,536.0,280.3333333333333,0,-1.25,-3.1666666666666714,1
131860,537.6875,290.0625,1,2.5625,0.9375,1
131861,537.6875,290.0625,1,2.5625,0.9375,1
131870,608.5333333333333,280.1333333333333,0,16.883333333333326,-3.2166666666666686,1
131873,542.6428571428571,252.71428571428572,2,5.928571428571445,-1.714285714285694,1
131874,542.6428571428571,252.71428571428572,2,5.928571428571445,-1.714285714285694,1
131878,311.5,51.0,0,-57.375,-60.5,1
131885,521.9090909090909,320.6363636363636,0,-4.7727272727272805,6.9090909090909065,1
131900,243.0,174.71428571428572,2,-43.0,-3.7857142857142776,1
131901,514.5625,390.625,0,-6.609375,24.40625,1
131902,479.92857142857144,374.07142857142856,0,-15.267857142857139,20.26785714285714,1
131912,626.0,257.0,1,9.5,-1.0,1
131913,626.0,256.0,1,21.25,-9.25,1
131920,477.2857142857143,313.0,0,-15.92857142857143,5.0,1
131930,769.8,472.5,1,30.0,32.0,1
131944,37.90909090909091,383.3636363636364,2,-52.36363636363636,8.545454545454561,1
131946,548.0,242.5,0,1.75,-12.625,1
131960,535.125,289.125,0,-1.46875,-0.96875,1
131961,535.125,289.125,0,-1.46875,-0.96875,1
131973,536.7142857142857,254.42857142857142,1,-12.571428571428669,-66.57142857142858,1
131974,536.7142857142857,254.42857142857142,1,-12.571428571428669,-66.57142857142858,1
131994,589.8888888888889,299.6666666666667,2,8.888888888888914,6.166666666666686,1
132000,286.0,178.5,1,-45.5,-1.5,1
132005,471.15384615384613,437.53846153846155,2,15.675585284280942,132.75585284280936,1
132012,616.5,258.0,0,18.875,-8.75,1
132017,415.5,291.5,2,-10.0,5.785714285714278,1
132018,415.5,291.5,2,-9.916666666666686,5.916666666666686,1
132030,739.8,440.5,0,49.69999999999999,36.875,1
132037,544.0,266.0,2,2.5,-0.5,1
132038,544.0,265.85714285714283,2,2.5,-0.6428571428571672,1
132042,386.7142857142857,85.5,2,-18.194805194805213,-20.13636363636364,1
132044,90.27272727272727,374.8181818181818,1,-52.477272727272734,14.151515151515127,1
132045,90.14285714285714,375.14285714285717,1,-112.71428571428572,20.535714285714292,1
132073,549.2857142857143,321.0,0,2.0714285714285836,7.0,1
132074,549.2857142857143,321.0,0,2.0714285714285836,7.0,1
132080,42.5,321.0,2,-43.0,24.0,1
132094,581.0,293.5,1,8.0,5.5,1
132095,581.0,292.0,1,10.0,-0.25,1
132100,331.5,180.0,0,-52.375,-28.25,1
132102,527.8333333333334,313.1666666666667,2,-2.6666666666666288,65.66666666666669,1
132104,511.8,308.5,2,-1.1999999999999886,-1.0,1
132105,455.4782608695652,304.7826086956522,2,-9.236024844720532,10.401656314699778,1
132106,205.5,131.5,2,-34.0,-3.0,1
132117,425.5,285.7142857142857,1,-10.409090909090935,7.350649350649348,1
132118,425.4166666666667,285.5833333333333,1,-10.326923076923038,34.53205128205127,1
132137,541.5,266.5,1,1.5,-0.5,1
132138,541.5,266.5,1,-243.25,-15.833333333333314,1
132139,574.75,318.3333333333333,2,-195.2954545454545,17.151515151515127,1
132140,574.7272727272727,318.3636363636364,2,3.060606060606119,0.4747474747474598,1
132142,404.90909090909093,105.63636363636364,1,-21.090909090909065,-18.36363636363636,1
132144,142.75,360.6666666666667,0,-99.5625,16.91666666666667,1
132180,85.5,297.0,1,-43.0,30.5,1
132188,545.7,276.7,2,-1.01428571428562,1.6999999999999886,1
132189,545.6363636363636,276.54545454545456,2,-1.0779220779220395,1.545454545454561,1
132194,573.0,288.0,0,8.0,-1.25,1
132202,530.5,247.5,1,-4.0,66.0,1
132204,513.0,309.5,1,-2.0,0.0,1
132205,464.7142857142857,294.3809523809524,1,14.805194805194787,32.92640692640697,1
132206,239.5,134.5,1,-36.5,1.0,1
132207,89.8,420.0,2,-46.58461538461539,14.615384615384642,1
132217,435.90909090909093,278.3636363636364,0,-26.272727272727266,-3.6590909090909065,1
132218,435.7435897435897,251.05128205128204,1,-193.25641025641028,178.85128205128206,1
132219,447.3076923076923,227.76923076923077,1,-23.42307692307692,-16.307692307692307,1
132220,310.85714285714283,260.5,2,-207.14285714285717,3.2142857142857224,1
132221,276.9375,261.1875,2,-241.0625,3.9875000000000114,1
132237,540.0,267.0,0,-0.25,-6.5,1
132238,784.75,282.3333333333333,2,-83.125,-3.5416666666666856,1
132239,770.0454545454545,301.1818181818182,2,11.409090909090878,3.409090909090935,1
132240,571.6666666666666,317.8888888888889,1,3.5416666666666288,-0.9861111111110858,1
132242,426.0,124.0,0,-28.75,-42.25,1
132273,462.6363636363636,293.90909090909093,2,0.4363636363636374,0.9090909090909349,1
132280,128.5,266.5,0,-103.125,-6.625,1
132288,546.7142857142857,275.0,1,-2.085714285714289,1.5,1
132289,546.7142857142857,275.0,1,-1.9220779220779605,1.545454545454561,1
132302,534.5,181.5,0,-1.625,-27.875,1
132304,515.0,309.5,0,-6.5,4.125,1
132305,449.90909090909093,261.45454545454544,0,-22.772727272727266,-7.88636363636364,1
132306,276.0,133.5,0,-66.25,-39.875,1
132307,136.3846153846154,405.38461538461536,1,-45.769230769230774,18.923076923076906,1
132308,135.0,405.5,1,-101.5,28.125,1
132318,629.0,72.2,0,22.0,-55.2,1
132320,518.0,257.2857142857143,1,-2.9375,-0.4017857142857224,1
132321,518.0,257.2,1,-2.882352941176464,-0.6235294117647072,1
132329,583.6666666666666,465.6666666666667,2,-11.833333333333371,36.166666666666686,1
132330,583.6666666666666,465.6666666666667,2,-11.833333333333371,36.166666666666686,1
132338,867.875,285.875,1,38.986111111111086,-0.4583333333333144,1
132339,758.6363636363636,297.77272727272725,1,-69.9636363636364,11.372727272727275,1
132340,568.125,318.875,0,6.78125,6.46875,1
132362,240.83333333333334,203.83333333333334,2,-12.666666666666657,-5.666666666666657,1
132363,240.71428571428572,204.0,2,-13.11904761904762,-5.833333333333343,1
132373,462.2,293.0,1,-2.8000000000000114,3.0,1
132374,462.2,292.8,1,-19.700000000000003,-0.04999999999999716,1
132376,550.0588235294117,307.52941176470586,2,1.1951871657753372,-5.379679144385079,1
132377,556.75,323.5,2,6.75,7.833333333333314,1
132381,556.0,325.2,2,1.1111111111110858,-1.1333333333333258,1
132388,548.8,273.5,0,1.9499999999999886,-4.875,1
132389,548.6363636363636,273.45454545454544,0,1.9090909090909065,-4.88636363636364,1
132407,182.15384615384616,386.46153846153845,0,-89.71153846153845,23.365384615384613,1
132420,520.9375,257.6875,0,-5.015625,-8.828125,1
132421,520.8823529411765,257.8235294117647,0,-5.029411764705884,-8.794117647058826,1
132422,541.5,223.0,2,1.863636363636374,-1.5454545454545325,1
132423,541.5,223.5,2,1.7857142857143344,-1.0,1
132428,492.0,506.0,2,-14.0,31.0,1
132429,595.5,429.5,1,49.89999999999998,-12.899999999999977,1
132430,595.5,429.5,1,-10.0,36.0,1
132438,828.8888888888889,286.3333333333333,0,71.97222222222223,-1.6666666666666714,1
132439,828.6,286.4,0,71.9,-1.6500000000000057,1
132447,732.4,480.6,2,138.0428571428571,121.17142857142858,1
132448,732.4,480.6,2,145.35652173913036,89.03478260869565,1
132462,253.5,209.5,1,-15.0,-2.5,1
132463,253.83333333333334,209.83333333333334,1,-14.666666666666657,-2.166666666666657,1
132473,465.0,290.0,0,-19.0,-0.75,1
132476,548.8636363636364,312.90909090909093,1,6.1303030303030255,10.309090909090912,1
132477,550.0,315.6666666666667,1,0.7142857142856656,-5.333333333333314,1
132481,554.8888888888889,326.3333333333333,1,1.979797979798036,-1.0303030303030596,1
132482,555.0,326.0,1,3.5,8.25,1
132522,539.6363636363636,224.54545454545453,1,1.636363636363626,-1.740259740259745,1
132523,539.7142857142857,224.5,1,1.7142857142856656,-1.6999999999999886,1
132527,237.8,339.4,2,-48.69999999999999,-1.1000000000000227,1
132528,506.0,475.0,1,-7.5,28.5,1
132529,545.6,442.4,1,32.85000000000002,-3.3500000000000227,1
132530,605.5,393.5,0,16.125,25.125,1
132546,546.8,277.5,2,5.466666666666583,1.055555555555543,1
132547,594.3571428571429,359.42857142857144,2,5.097883597883651,2.2804232804232925,1
132548,587.0434782608696,391.5652173913044,2,9.29347826086962,8.565217391304373,1
132562,268.5,212.0,0,-68.125,-20.25,1
132563,268.5,212.0,0,-68.125,-20.25,1
132570,948.5,24.5,0,101.875,-67.125,1
132576,542.7333333333333,302.6,0,0.4333333333333371,2.4000000000000057,1
132577,549.2857142857143,321.0,0,2.0714285714285836,7.0,1
132581,552.9090909090909,327.3636363636364,0,2.9772727272727195,8.590909090909093,1
132622,538.0,226.28571428571428,0,-0.75,-16.67857142857143,1
132623,538.0,226.2,0,-0.75,-16.700000000000003,1
132627,286.5,340.5,1,-48.0,2.0,1
132628,513.5,446.5,0,-6.875,38.375,1
132629,512.75,445.75,0,-7.0625,38.1875,1
132646,541.3333333333334,276.44444444444446,1,4.047619047619037,1.444444444444457,1
132647,589.2592592592592,357.14814814814815,1,74.50925925925924,60.23148148148147,1
132648,577.75,383.0,1,94.75,55.19999999999999,1
132668,542.3333333333334,249.11111111111111,2,3.3333333333333712,-0.38888888888888573,1
132686,570.3,266.3,2,6.2999999999999545,0.8000000000000114,1
132687,570.3333333333334,266.3333333333333,2,157.73333333333335,-96.36666666666667,1
132694,497.125,245.125,2,1.9250000000000114,-1.375,1
132695,498.0,244.0,2,2.75,-2.5,1
132703,599.0,280.5,2,4.615384615384642,4.115384615384642,1
132710,388.38461538461536,485.61538461538464,0,-38.15384615384616,48.15384615384616,1
132711,388.4166666666667,485.5833333333333,0,-38.14583333333333,48.14583333333333,1
132725,529.2,262.0,2,-3.2999999999999545,-12.285714285714278,1
132727,334.5,338.5,0,-51.625,11.375,1
132746,537.2857142857143,275.0,0,-0.9285714285714164,-4.5,1
132747,514.75,296.9166666666667,0,-6.5625,0.9791666666666714,1
132748,483.0,327.8,0,-14.5,8.700000000000003,1
132768,539.0,249.5,1,2.111111111111086,-0.1666666666666572,1
132786,564.0,265.5,1,5.909090909090878,0.13636363636362603,1
132787,412.6,362.7,1,-55.6142857142857,50.12857142857143,1
132788,185.5,508.5,1,-58.0,78.0,1
132794,495.2,246.5,1,-43.50588235294123,-24.911764705882376,1
132795,495.25,246.5,1,0.25,-1.5,1
132803,594.3846153846154,276.38461538461536,1,3.8846153846153584,1.8846153846153584,1
132804,992.7142857142857,380.0,0,112.92857142857142,21.75,1
132805,992.6666666666666,380.0,0,112.91666666666666,21.75,1
132825,532.5,274.2857142857143,1,-3.409090909090878,-10.350649350649348,1
132868,536.8888888888889,249.66666666666666,0,-1.0277777777777715,-10.833333333333336,1
132869,552.0,233.8,2,1.0,-0.39999999999997726,1
132870,552.0,233.8,2,1.0,-0.39999999999997726,1
132883,527.5,267.5,2,4.375,-0.625,1
132886,558.0909090909091,265.3636363636364,0,4.2727272727272805,-6.9090909090909065,1
132887,468.2142857142857,312.57142857142856,0,-18.19642857142857,4.892857142857139,1
132888,243.5,430.5,0,-74.375,34.375,1
132894,538.7058823529412,271.4117647058824,2,-47.41911764705878,-27.713235294117624,1
132895,495.0,248.0,0,-11.5,-11.25,1
132903,590.5,274.5,0,12.375,-4.625,1
132908,241.0,390.2857142857143,2,-197.41666666666669,124.28571428571428,1
132925,535.9090909090909,284.6363636363636,0,-1.2727272727272805,-2.0909090909090935,1
132969,551.0,234.2,1,1.125,-0.6750000000000114,1
132970,551.0,234.2,1,1.125,-0.6750000000000114,1
132983,523.125,268.125,1,3.625,-0.375,1
132994,586.125,299.125,1,0.625,-1.375,1
133008,438.4166666666667,266.0,1,145.91666666666669,-39.5,1
133060,530.0,260.2857142857143,2,3.2000000000000455,1.6857142857142549,1
133061,530.0,260.0,2,3.111111111111086,1.3333333333333144,1
133069,549.875,234.875,0,2.21875,-14.53125,1
133070,549.875,234.875,0,-253.76136363636363,-274.67045454545456,1
133083,519.5,268.5,0,-5.375,-6.125,1
133090,517.125,311.125,2,2.8392857142856656,-0.875,1
133094,585.5,300.5,0,11.125,1.875,1
133108,292.5,305.5,0,-62.125,3.125,1
133160,526.8,258.6,1,1.9666666666665833,1.4333333333333371,1
133161,526.8888888888889,258.6666666666667,1,2.138888888888914,1.3333333333333712,1
133170,803.6363636363636,509.54545454545456,0,65.6590909090909,54.13636363636364,1
133190,514.2857142857143,312.0,1,2.670329670329693,-0.3846153846153584,1
133205,530.5,294.5,2,67.92857142857144,-53.35714285714283,1
133206,530.0,296.0,2,142.39999999999998,-111.0,1
133219,638.4615384615385,305.53846153846155,2,65.46153846153845,17.33846153846156,1
133235,91.0,317.0,2,-54.0,-7.0,1
133236,90.0,316.0,2,-55.33333333333334,-7.833333333333314,1
133238,57.125,262.875,2,-48.875,3.875,1
133245,562.7142857142857,272.0,2,2.8392857142856656,-0.125,1
133246,562.5,272.0,2,2.5,0.0,1
133260,524.8333333333334,257.1666666666667,0,57.83333333333337,-25.119047619047592,1
133261,524.75,257.3333333333333,0,-4.0625,-8.916666666666671,1
133290,511.61538461538464,312.38461538461536,0,-7.34615384615384,4.84615384615384,1
133305,462.57142857142856,347.85714285714283,2,1.4880952380952408,9.940476190476147,1
133306,387.6,407.0,2,-134.5428571428571,45.78571428571428,1
133319,573.0,288.2,1,2.7142857142856656,0.19999999999998863,1
133327,304.5,198.5,2,-35.375,-12.625,1
133328,304.0,198.33333333333334,2,-35.85714285714283,-12.809523809523796,1
133335,145.0,324.0,1,-53.0,-0.19999999999998863,1
133336,145.33333333333334,323.8333333333333,1,-51.66666666666666,-1.1666666666666856,1
133338,106.0,259.0,1,-49.125,8.125,1
133345,559.875,272.125,1,2.5416666666666288,-0.9861111111110858,1
133346,560.0,272.0,1,2.636363636363626,-0.9090909090909349,1
133359,467.0,282.0,2,-1.2857142857142776,0.0,1
